id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,host_is_superhost,price,occupancy_rate,review_scores_rating,availability_365,has_price
44326281,Spandau,Heerstraße Nord,52.5154,13.16179,Private room,No,81.0,10.4,4.86,18,True
44326622,Neukölln,Reuterstraße,52.48443,13.43356,Entire home/apt,Yes,,48.2,4.87,9,False
44327331,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51973,13.45252,Entire home/apt,No,,0.0,5.0,0,False
44337761,Lichtenberg,Friedrichsfelde Süd,52.49548,13.51163,Private room,No,,0.0,4.27,0,False
44348017,Steglitz - Zehlendorf,Drakestr.,52.45107,13.30986,Private room,Yes,58.0,27.4,5.0,271,True
44352435,Mitte,Alexanderplatz,52.52774,13.3856,Entire home/apt,No,,0.0,4.82,89,False
44353895,Tempelhof - Schöneberg,Schöneberg-Nord,52.49167,13.36787,Private room,No,23.0,0.0,,233,True
44363134,Pankow,Prenzlauer Berg Süd,52.53279,13.43103,Entire home/apt,No,131.0,69.9,4.91,316,True
44367752,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5168732,13.4488282,Private room,Yes,,24.1,5.0,0,False
44371699,Pankow,Prenzlauer Berg Südwest,52.54062277272205,13.411610969182364,Private room,No,,0.0,,0,False
44373046,Pankow,Prenzlauer Berg Nordwest,52.55035,13.40529,Entire home/apt,Yes,82.0,31.0,4.86,34,True
44373596,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510307,13.458047,Entire home/apt,No,,0.0,5.0,0,False
44373840,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49566,13.42884,Private room,No,,0.0,,0,False
44384786,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49383,13.41976,Private room,Yes,77.0,44.9,4.84,80,True
44384838,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49588,13.41991,Private room,Yes,77.0,65.5,4.97,90,True
44384885,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49379,13.41892,Private room,Yes,76.0,31.0,4.88,86,True
44384926,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49559,13.41999,Private room,Yes,76.0,62.2,4.91,75,True
44384979,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49455,13.42028,Private room,Yes,76.0,65.5,4.91,85,True
44385081,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494873046875,13.419352531433104,Private room,Yes,,24.1,4.84,85,False
44385170,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49387,13.41899,Private room,Yes,87.0,69.9,4.94,81,True
44385359,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5109,13.46947,Private room,Yes,70.0,31.0,4.95,5,True
44392188,Mitte,Regierungsviertel,52.51092,13.39564,Entire home/apt,No,175.0,0.0,5.0,364,True
44397840,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50488,13.39987,Private room,No,,0.0,5.0,0,False
44402979,Lichtenberg,Rummelsburger Bucht,52.495396,13.486821,Entire home/apt,Yes,119.0,44.9,4.93,76,True
44404237,Treptow - Köpenick,Kölln. Vorstadt/Spindlersf.,52.43627,13.57198,Entire home/apt,No,90.0,0.0,4.33,132,True
44409675,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50834,13.45504,Entire home/apt,Yes,86.0,20.8,4.87,106,True
44410517,Mitte,Alexanderplatz,52.52371,13.39072,Entire home/apt,No,,0.0,4.67,0,False
44411682,Tempelhof - Schöneberg,Schöneberg-Süd,52.48252,13.3447,Private room,No,,0.0,5.0,0,False
44414527,Lichtenberg,Neu Lichtenberg,52.50738,13.50143,Private room,No,,0.0,5.0,0,False
44421542,Pankow,Prenzlauer Berg Nordwest,52.54679,13.41035,Entire home/apt,No,,0.0,,0,False
44422624,Mitte,Wedding Zentrum,52.55166,13.36563,Entire home/apt,No,,0.0,,0,False
44425604,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,274.0,69.9,4.95,283,True
44425887,Mitte,Moabit West,52.53001350850294,13.338364917442366,Entire home/apt,No,,17.3,4.96,0,False
44427430,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,278.0,69.9,4.94,299,True
44428445,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,228.0,69.9,4.98,282,True
44432402,Charlottenburg-Wilm.,Westend,52.51158,13.28136,Entire home/apt,No,32.0,0.0,5.0,175,True
44438078,Pankow,Prenzlauer Berg Ost,52.53594,13.43607,Entire home/apt,No,115.0,69.9,4.85,318,True
44439201,Mitte,Osloer Straße,52.5593,13.3957,Entire home/apt,No,65.0,0.0,1.0,178,True
44441834,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,295.0,69.9,4.94,281,True
44443548,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,337.0,69.9,4.94,271,True
44443842,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,332.0,69.9,4.96,283,True
44446102,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48048,13.33564,Entire home/apt,No,85.0,69.0,4.82,336,True
44453937,Mitte,Moabit Ost,52.53145,13.36086,Private room,No,35.0,0.0,5.0,364,True
44458268,Treptow - Köpenick,Alt  Treptow,52.4881,13.45062,Entire home/apt,No,,0.0,4.73,0,False
44458875,Reinickendorf,MV 2,52.607552,13.327684,Private room,No,52.0,20.8,4.92,167,True
44462049,Mitte,Brunnenstr. Süd,52.53904,13.40473,Private room,No,,0.0,4.3,0,False
44472065,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,362.0,69.9,4.96,269,True
44472274,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,419.0,69.9,4.98,272,True
44472456,Mitte,Wedding Zentrum,52.541718,13.363287,Entire home/apt,Yes,328.0,69.9,4.95,284,True
44483955,Mitte,Brunnenstr. Nord,52.54406,13.36735,Entire home/apt,No,138.0,69.9,4.76,218,True
44486019,Charlottenburg-Wilm.,Neue Kantstraße,52.50083,13.30426,Private room,No,,0.0,4.56,0,False
44499680,Pankow,Prenzlauer Berg Süd,52.53409,13.43158,Entire home/apt,No,,0.0,5.0,0,False
44499768,Mitte,Alexanderplatz,52.50502,13.41712,Entire home/apt,No,,0.0,4.75,0,False
44512221,Pankow,Prenzlauer Berg Nord,52.54586,13.42745,Entire home/apt,No,,0.0,4.6,0,False
44525002,Treptow - Köpenick,Alt  Treptow,52.49045,13.44657,Entire home/apt,No,,0.0,4.95,0,False
44537031,Neukölln,Britz,52.45859,13.43243,Entire home/apt,Yes,70.0,44.9,4.92,128,True
44544144,Mitte,Alexanderplatz,52.52584,13.41106,Entire home/apt,No,55.0,69.9,4.84,283,True
44554981,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48782,13.42025,Entire home/apt,No,,0.0,4.77,0,False
44564481,Tempelhof - Schöneberg,Tempelhof,52.45736,13.37901,Entire home/apt,Yes,97.0,63.6,4.3,108,True
44564880,Pankow,Prenzlauer Berg Nord,52.5433,13.42979,Entire home/apt,No,,0.0,5.0,0,False
44566079,Tempelhof - Schöneberg,Tempelhof,52.45799,13.37891,Entire home/apt,Yes,149.0,0.0,4.0,83,True
44572421,Mitte,Moabit Ost,52.53162,13.36147,Entire home/apt,No,,0.0,,0,False
44590435,Pankow,Prenzlauer Berg Süd,52.53037,13.42544,Private room,No,163.0,69.9,4.49,252,True
44593899,Mitte,Moabit Ost,52.52889,13.34954,Entire home/apt,No,,0.0,5.0,0,False
44595559,Neukölln,Reuterstraße,52.48686,13.44664,Private room,No,,0.0,4.5,0,False
44596704,Mitte,Osloer Straße,52.56371,13.39127,Private room,No,,24.1,4.88,0,False
44601355,Mitte,Alexanderplatz,52.52603,13.4077,Entire home/apt,No,,6.8,4.79,0,False
44625375,Pankow,Prenzlauer Berg Ost,52.53645,13.43559,Entire home/apt,No,,10.4,4.91,0,False
44629654,Neukölln,Reuterstraße,52.48599,13.44581,Entire home/apt,No,68.0,0.0,4.94,186,True
44641268,Neukölln,Neuköllner Mitte/Zentrum,52.46616,13.43806,Private room,No,62.0,0.0,4.67,90,True
44641925,Spandau,Haselhorst,52.55425,13.22543,Entire home/apt,No,236.0,0.0,4.67,363,True
44652949,Pankow,Helmholtzplatz,52.54144,13.42145,Entire home/apt,No,,0.0,5.0,0,False
44661357,Neukölln,Rixdorf,52.481,13.44594,Entire home/apt,No,,0.0,4.88,0,False
44671890,Pankow,Prenzlauer Berg Nordwest,52.55317,13.40167,Private room,Yes,46.0,44.9,4.91,317,True
44677842,Mitte,Regierungsviertel,52.51042,13.39698,Entire home/apt,Yes,80.0,0.0,4.56,270,True
44679779,Treptow - Köpenick,Müggelheim,52.42523,13.66998,Entire home/apt,Yes,100.0,55.3,4.95,346,True
44703346,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51477,13.44656,Entire home/apt,No,,0.0,4.75,0,False
44723033,Pankow,Prenzlauer Berg Süd,52.52946,13.43384,Entire home/apt,Yes,90.0,69.9,4.71,202,True
44740912,Pankow,Prenzlauer Berg Südwest,52.53818,13.40848,Entire home/apt,Yes,88.0,69.9,4.71,297,True
44776173,Tempelhof - Schöneberg,Schöneberg-Süd,52.48656,13.33846,Entire home/apt,No,104.0,69.9,4.47,94,True
44785175,Tempelhof - Schöneberg,Schöneberg-Süd,52.48590069124982,13.34631216441898,Entire home/apt,No,,0.0,,0,False
44872206,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51265,13.4712,Entire home/apt,No,81.0,69.9,4.78,207,True
44893462,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50357,13.42356,Entire home/apt,No,,0.0,,0,False
44930432,Pankow,Pankow Süd,52.5612,13.40987,Entire home/apt,No,,3.8,4.9,0,False
44936025,Neukölln,Reuterstraße,52.4907,13.43039,Entire home/apt,No,,0.0,5.0,0,False
44992573,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51492,13.45801,Entire home/apt,Yes,,69.9,4.91,210,False
44995308,Steglitz - Zehlendorf,Zehlendorf  Nord,52.45264053344727,13.245583534240724,Private room,Yes,64.0,69.9,4.98,247,True
45001060,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48802,13.39622,Private room,No,50.0,0.0,2.0,0,True
45011020,Pankow,Prenzlauer Berg Süd,52.52974,13.42607,Entire home/apt,No,152.0,69.9,4.73,315,True
45016027,Tempelhof - Schöneberg,Schöneberg-Süd,52.48672,13.34048,Entire home/apt,No,78.0,69.9,4.45,255,True
45061064,Mitte,Alexanderplatz,52.52814,13.412,Entire home/apt,No,,0.0,,89,False
45066616,Tempelhof - Schöneberg,Mariendorf,52.4421,13.39723,Entire home/apt,No,,0.0,4.0,0,False
45072361,Pankow,Prenzlauer Berg Ost,52.53693,13.4354,Private room,No,,0.0,4.8,0,False
45075816,Neukölln,Neuköllner Mitte/Zentrum,52.48094,13.42535,Entire home/apt,No,,0.0,4.89,0,False
45088260,Neukölln,Rixdorf,52.48133,13.446,Entire home/apt,Yes,111.0,34.5,4.94,15,True
45097909,Steglitz - Zehlendorf,Albrechtstr.,52.45715,13.32637,Private room,No,74.0,31.0,5.0,123,True
45117095,Charlottenburg-Wilm.,Kantstraße,52.50607,13.30533,Private room,No,,0.0,,0,False
45170497,Mitte,Brunnenstr. Süd,52.53421,13.39701,Entire home/apt,No,82.0,69.9,4.65,213,True
45170669,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51653,13.45803,Private room,No,,0.0,,0,False
45173813,Treptow - Köpenick,Alt  Treptow,52.48942,13.45692,Private room,No,,10.4,4.65,0,False
45177785,Mitte,Tiergarten Süd,52.50004,13.3642,Entire home/apt,No,,24.1,4.16,0,False
45198257,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50557,13.43314,Entire home/apt,No,77.0,0.0,4.8,365,True
45202434,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51533,13.30231,Entire home/apt,Yes,174.0,34.5,5.0,37,True
45230697,Pankow,Prenzlauer Berg Süd,52.53047,13.42746,Entire home/apt,No,159.0,69.9,4.73,335,True
45246686,Mitte,Moabit West,52.52706527709961,13.341093063354492,Private room,No,105.0,24.1,4.02,94,True
45249402,Mitte,Moabit Ost,52.52234,13.35682,Entire home/apt,No,95.0,8.2,4.33,167,True
45264026,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.519,13.45213,Entire home/apt,No,,0.0,,0,False
45264119,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37049,13.68541,Entire home/apt,No,122.0,0.0,4.23,363,True
45264190,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.36904,13.68716,Entire home/apt,No,122.0,0.0,4.27,362,True
45293122,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51871,13.31258,Private room,No,,0.0,4.57,0,False
45293618,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.50229,13.37269,Entire home/apt,No,93.0,0.0,,270,True
45298444,Tempelhof - Schöneberg,Tempelhof,52.45865249633789,13.377224922180176,Entire home/apt,Yes,86.0,69.9,4.94,299,True
45313043,Mitte,Moabit Ost,52.52471806629191,13.364491377340675,Shared room,Yes,38.0,69.9,4.85,110,True
45326630,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50233,13.3882,Entire home/apt,No,83.0,38.1,4.81,6,True
45331917,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51528,13.46072,Entire home/apt,No,120.0,69.9,4.18,329,True
45331964,Pankow,Weißensee,52.55408,13.43677,Entire home/apt,Yes,74.0,0.0,4.0,265,True
45338556,Mitte,Alexanderplatz,52.5097,13.42231,Entire home/apt,Yes,113.0,69.0,4.95,27,True
45339029,Pankow,Helmholtzplatz,52.54421,13.41602,Private room,No,73.0,69.9,4.63,242,True
45347161,Marzahn - Hellersdorf,Marzahn-Süd,52.53828,13.55065,Private room,Yes,60.0,24.1,4.97,307,True
45354619,Pankow,Helmholtzplatz,52.54421,13.41602,Private room,No,101.0,69.9,4.64,257,True
45354685,Pankow,Helmholtzplatz,52.54531,13.4159,Private room,No,124.0,69.9,4.67,258,True
45357319,Mitte,Alexanderplatz,52.52742,13.41423,Entire home/apt,No,90.0,0.0,4.67,8,True
45374751,Mitte,Moabit West,52.52707,13.34109,Private room,No,103.0,65.5,4.25,91,True
45375004,Mitte,Moabit West,52.52706527709961,13.341093063354492,Private room,No,92.0,69.9,4.33,89,True
45377279,Neukölln,Reuterstraße,52.48618,13.42789,Entire home/apt,No,,0.0,4.71,0,False
45383134,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506,13.467,Private room,Yes,58.0,44.9,4.84,137,True
45387505,Treptow - Köpenick,Alt  Treptow,52.49169,13.44472,Private room,No,,0.0,,0,False
45390186,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51638,13.47383,Entire home/apt,No,,0.0,5.0,0,False
45411597,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.4392,13.71796,Entire home/apt,No,66.0,23.0,4.84,29,True
45420494,Neukölln,Reuterstraße,52.48567,13.43559,Private room,Yes,42.0,69.9,5.0,270,True
45421607,Neukölln,Reuterstraße,52.48797,13.43605,Private room,Yes,49.0,69.9,4.99,238,True
45429976,Mitte,Wedding Zentrum,52.54848,13.35704,Entire home/apt,No,63.0,69.0,4.82,52,True
45431760,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52674,13.4242,Entire home/apt,No,,0.0,5.0,0,False
45436574,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50148,13.45556,Entire home/apt,No,132.0,55.3,4.68,29,True
45444989,Pankow,Weißensee Ost,52.56023,13.47669,Entire home/apt,No,,0.0,,0,False
45460407,Pankow,Blankenfelde/Niederschönhausen,52.5861,13.40806,Entire home/apt,Yes,67.0,27.4,4.82,60,True
45464162,Pankow,Prenzlauer Berg Süd,52.5303688,13.4254427,Private room,No,,10.4,4.42,255,False
45475252,Mitte,Alexanderplatz,52.52391,13.39975,Entire home/apt,No,180.0,69.9,4.75,332,True
45475523,Mitte,Alexanderplatz,52.52391,13.39975,Entire home/apt,No,194.0,69.9,4.7,330,True
45475789,Pankow,Blankenfelde/Niederschönhausen,52.58759,13.40897,Entire home/apt,Yes,67.0,32.9,4.9,67,True
45476593,Spandau,Gatow / Kladow,52.45898,13.13253,Entire home/apt,Yes,69.0,17.3,4.96,357,True
45489563,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51578903198242,13.332290649414062,Entire home/apt,No,255.0,0.0,5.0,349,True
45501139,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48937,13.42333,Private room,No,,0.0,,0,False
45503430,Pankow,Pankow Süd,52.55663,13.41719,Entire home/apt,No,80.0,0.0,,94,True
45512816,Neukölln,Reuterstraße,52.4909,13.42546,Entire home/apt,No,,0.0,5.0,0,False
45521037,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49683,13.42799,Private room,Yes,107.0,69.0,4.96,143,True
45522353,Mitte,Moabit Ost,52.52353,13.35418,Private room,Yes,59.0,69.9,4.89,22,True
45523658,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50852,13.46532,Private room,No,,0.0,,0,False
45526541,Charlottenburg-Wilm.,Grunewald,52.48071402667408,13.26287011569418,Entire home/apt,No,119.0,0.0,,357,True
45534671,Neukölln,Rixdorf,52.47949,13.44421,Entire home/apt,No,,0.0,5.0,0,False
45543479,Mitte,Brunnenstr. Süd,52.53022,13.38482,Entire home/apt,No,10.0,0.0,,0,True
45552144,Neukölln,Reuterstraße,52.49215,13.42698,Private room,Yes,96.0,0.0,5.0,3,True
45554889,Charlottenburg-Wilm.,Kurfürstendamm,52.50448,13.33399,Private room,No,207.0,48.2,3.96,214,True
45556784,Charlottenburg-Wilm.,Kurfürstendamm,52.50425,13.33381,Private room,No,200.0,3.6,3.0,219,True
45557769,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5204963684082,13.302329063415527,Entire home/apt,No,163.0,31.0,4.37,289,True
45575242,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50069,13.46467,Entire home/apt,No,323.0,38.1,4.42,310,True
45605543,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43721,13.2627,Private room,Yes,,50.4,4.92,9,False
45606656,Mitte,Moabit Ost,52.524418481822615,13.365581333327537,Private room,Yes,48.0,69.9,4.83,82,True
45616555,Pankow,Prenzlauer Berg Südwest,52.53642,13.41623,Entire home/apt,No,138.0,69.9,4.69,347,True
45644816,Neukölln,Reuterstraße,52.4899,13.42626,Entire home/apt,Yes,176.0,51.8,4.96,17,True
45656534,Charlottenburg-Wilm.,Halensee,52.5002,13.29579,Entire home/apt,No,83.0,69.9,4.48,242,True
45668231,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5076,13.40382,Entire home/apt,No,86.0,0.0,4.88,164,True
45681016,Mitte,Moabit West,52.52707,13.34109,Private room,No,103.0,69.9,4.33,73,True
45681566,Tempelhof - Schöneberg,Friedenau,52.46721742668988,13.323542400316134,Private room,Yes,79.0,38.1,5.0,61,True
45693670,Neukölln,Neuköllner Mitte/Zentrum,52.47592,13.43468,Entire home/apt,Yes,,0.0,4.7,0,False
45719848,Tempelhof - Schöneberg,Schöneberg-Süd,52.48382,13.36019,Private room,No,35.0,69.9,4.92,60,True
45732707,Neukölln,Neuköllner Mitte/Zentrum,52.480568,13.42574,Entire home/apt,No,149.0,69.9,4.66,62,True
45736361,Tempelhof - Schöneberg,Schöneberg-Süd,52.4921,13.34209,Entire home/apt,No,,0.0,5.0,0,False
45746359,Treptow - Köpenick,Altglienicke,52.4122,13.54588,Entire home/apt,No,110.0,0.0,,279,True
45760697,Charlottenburg-Wilm.,Westend,52.51822,13.2708,Entire home/apt,No,,0.0,,0,False
45761750,Treptow - Köpenick,Köpenick-Nord,52.46637,13.58345,Entire home/apt,No,,3.6,4.83,21,False
45779204,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5036,13.38934,Entire home/apt,No,177.0,20.8,4.55,335,True
45780452,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50319,13.38801,Entire home/apt,No,512.0,3.6,4.71,305,True
45794770,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51097932441941,13.444435861587372,Entire home/apt,No,74.0,27.4,5.0,41,True
45802199,Pankow,Prenzlauer Berg Südwest,52.53673,13.41635,Entire home/apt,No,131.0,69.9,4.79,329,True
45809645,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49374,13.4382,Entire home/apt,No,103.0,69.9,4.59,363,True
45810327,Mitte,Moabit Ost,52.51594,13.33862,Private room,Yes,28.0,0.0,4.67,180,True
45810763,Mitte,Alexanderplatz,52.53218,13.37919,Entire home/apt,No,190.0,0.0,5.0,180,True
45811278,Pankow,Karow,52.61533,13.50043,Private room,No,103.0,0.0,,364,True
45843870,Pankow,Prenzlauer Berg Süd,52.53653,13.42309,Entire home/apt,No,126.0,69.9,4.64,349,True
45844997,Lichtenberg,Karlshorst,52.48346,13.50197,Private room,No,,0.0,,0,False
45851885,Tempelhof - Schöneberg,Schöneberg-Nord,52.50301,13.34491,Entire home/apt,No,,0.0,,0,False
45854967,Charlottenburg-Wilm.,Kurfürstendamm,52.50308,13.33521,Private room,No,305.0,69.9,4.3,219,True
45875290,Mitte,Moabit West,52.5234,13.33204,Private room,Yes,,0.0,4.63,0,False
45875470,Mitte,Moabit West,52.5234,13.33204,Private room,Yes,,0.0,,0,False
45875665,Mitte,Moabit West,52.5234,13.33204,Private room,Yes,,0.0,5.0,0,False
45876002,Mitte,Moabit West,52.5234,13.33204,Private room,Yes,,3.6,4.56,0,False
45876166,Mitte,Moabit West,52.5234,13.33204,Private room,Yes,,0.0,4.5,0,False
45876404,Mitte,Moabit West,52.5234,13.33204,Private room,Yes,,0.0,4.67,0,False
45904289,Mitte,Alexanderplatz,52.52391,13.39975,Entire home/apt,No,173.0,69.9,4.76,323,True
45904559,Mitte,Alexanderplatz,52.52391,13.39975,Entire home/apt,No,295.0,10.4,4.79,305,True
45904829,Mitte,Alexanderplatz,52.523911,13.399752,Entire home/apt,No,433.0,51.8,4.8,311,True
45905820,Charlottenburg-Wilm.,Kurfürstendamm,52.5022,13.32974,Entire home/apt,No,188.0,69.9,4.49,182,True
45908093,Mitte,Tiergarten Süd,52.5027,13.36759,Entire home/apt,No,,0.0,4.0,0,False
45918471,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4933,13.33196,Entire home/apt,No,272.0,51.8,4.29,0,True
45922679,Charlottenburg-Wilm.,Halensee,52.4959,13.29659,Entire home/apt,No,,0.0,,0,False
45937000,Tempelhof - Schöneberg,Schöneberg-Nord,52.50338896868086,13.34597297793452,Entire home/apt,No,128.0,0.0,,365,True
45938212,Mitte,Moabit Ost,52.53008,13.36268,Entire home/apt,No,,0.0,4.5,0,False
45950789,Neukölln,Rixdorf,52.48446,13.45354,Entire home/apt,No,,38.1,4.65,6,False
45951437,Mitte,Brunnenstr. Nord,52.54556,13.37813,Entire home/apt,No,70.0,0.0,5.0,326,True
45962465,Pankow,Prenzlauer Berg Südwest,52.5391845703125,13.4222412109375,Entire home/apt,Yes,333.0,69.9,4.67,322,True
45968617,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.47947295181219,13.332925253700848,Entire home/apt,No,225.0,0.0,,269,True
45969497,Mitte,Osloer Straße,52.55385,13.38612,Entire home/apt,No,,0.0,,88,False
45969537,Mitte,Moabit West,52.52705,13.33458,Entire home/apt,No,,0.0,4.4,0,False
45983776,Pankow,Prenzlauer Berg Nordwest,52.55024,13.40631,Entire home/apt,No,89.0,0.0,5.0,242,True
45984702,Charlottenburg-Wilm.,Schloß Charlottenburg,52.52118,13.28925,Entire home/apt,No,87.0,27.7,4.83,149,True
45990378,Charlottenburg-Wilm.,Kurfürstendamm,52.50155,13.3316,Entire home/apt,No,130.0,31.0,4.6,182,True
45998917,Tempelhof - Schöneberg,Schöneberg-Nord,52.49851,13.36923,Entire home/apt,No,95.0,69.9,4.68,207,True
46003759,Steglitz - Zehlendorf,Schloßstr.,52.46327,13.31685,Entire home/apt,No,39.0,60.3,3.71,232,True
46021735,Treptow - Köpenick,Adlershof,52.43546,13.54595,Entire home/apt,Yes,95.0,48.2,4.94,288,True
46033187,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50805,13.46845,Entire home/apt,No,,0.0,,0,False
46036795,Marzahn - Hellersdorf,Kaulsdorf,52.49565,13.57989,Entire home/apt,No,105.0,3.6,4.88,334,True
46058768,Charlottenburg-Wilm.,Schmargendorf,52.4708,13.2971,Private room,No,,0.0,,0,False
46064466,Mitte,Brunnenstr. Süd,52.53509,13.40721,Entire home/apt,No,60.0,0.0,,365,True
46088824,Mitte,Moabit Ost,52.53306,13.3495,Entire home/apt,No,,0.0,,0,False
46113337,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49353,13.43909,Entire home/apt,No,131.0,69.9,4.62,364,True
